"","Sample","PC1","PC2","PC3","PC4","PC5","PC6","PC7","Population","Cohort","X1.x","X2.x","X1.y","X2.y"
"1935","HG03433",-0.0162111106274688,0.031387559049349,0.00419960277744763,-0.00765190975760122,0.0223786636176502,-0.0119635170118436,-0.00704162406851899,"MSL","AFR",-16.064333019363,1.36496650230431,-16.064333019363,1.36496650230431
"1936","HG03436",-0.0164720142217912,0.029123846755953,0.00664283997406036,-0.00649667417230066,0.0135127247585016,-0.000408401193957606,0.0305167574001424,"MSL","AFR",-14.8161338799521,1.95831682860413,-14.8161338799521,1.95831682860413
"1937","HG03437",-0.0166953501888224,0.0274731281078624,0.00910689351602018,-0.00311961093440091,0.00982192453019248,0.0104265383780834,-0.0144957923298013,"MSL","AFR",-14.002602938527,2.82467218214524,-14.002602938527,2.82467218214524
"1938","HG03439",-0.0165171988210353,0.0310794954112976,0.00618368478029019,-0.00764678344536047,0.00762317250373994,0.0093765835509674,0.0191186282022497,"MSL","AFR",-15.8419651009904,1.93301049691889,-15.8419651009904,1.93301049691889
"1939","HG03442",-0.0167763034472102,0.0291878004022686,0.0102834391797491,-0.00590442048921337,0.00861438305784152,0.00597232609536553,0.00487598536876764,"MSL","AFR",-14.7579094906823,2.94100146131378,-14.7579094906823,2.94100146131378
"1940","HG03445",-0.0167992709018531,0.0312045675209521,0.0090925740341615,-0.00971909155150724,0.00447763875726156,0.00287818340730463,-0.0162557270004464,"MSL","AFR",-15.7738382569827,2.63178902196466,-15.7738382569827,2.63178902196466
"1941","HG03446",-0.0166685037974988,0.029200283421803,0.0100810392222723,0.00210584723964644,0.00369791754139428,0.0299518221546277,-0.000802037546997555,"MSL","AFR",-14.8899921402543,3.05646532900355,-14.8899921402543,3.05646532900355
"1942","HG03449",-0.0165035270220116,0.0347538000978601,0.00729310888050866,-0.00920485517122373,0.00518698772660454,-0.00816168420964304,0.00506441326466864,"MSL","AFR",-17.6607459812423,2.11121740941943,-17.6607459812423,2.11121740941943
"1943","HG03451",-0.0166752799927888,0.0294522145888276,0.00806057089557777,-0.0062006602395139,0.00264507113386725,0.0103606380379852,-3.2875932964187e-05,"MSL","AFR",-15.0010037686667,2.50485659754801,-15.0010037686667,2.50485659754801
"1944","HG03452",-0.0164783562016263,0.0312363369066063,0.00458181252370776,-0.00463963755209883,0.00895661436125962,-0.0129147994029842,-0.0132654588265202,"MSL","AFR",-15.891271292217,1.41184676206961,-15.891271292217,1.41184676206961
"1945","HG03455",-0.0165407109511066,0.0300300721367349,0.00882877088237173,-0.00224693357709296,0.0062446174183129,0.0196587250335552,-0.0129476921221395,"MSL","AFR",-15.3184261688782,2.65898989349095,-15.3184261688782,2.65898989349095
"1946","HG03457",-0.0166683573603519,0.0319139983840363,0.00844740992499919,-0.00763512376058249,0.00637010865529383,-0.00692137016797446,-0.0121484293717809,"MSL","AFR",-16.1448190302362,2.38511874833204,-16.1448190302362,2.38511874833204
"1947","HG03458",-0.0166051550618695,0.0331350059349696,0.00986300083228217,-0.00332489264744903,0.00989173100309326,0.00649411266074318,0.0145043270057585,"MSL","AFR",-16.7793024143682,2.74482820132724,-16.7793024143682,2.74482820132724
"1948","HG03460",-0.0164980172477995,0.0301843577783693,0.00878857896088043,-0.00785943299789284,0.00363496609291955,0.0107356956940917,0.00422462725014982,"MSL","AFR",-15.4149121219667,2.64672876881482,-15.4149121219667,2.64672876881482
"1949","HG03461",-0.0164449026273177,0.0306984596489861,0.00765277931655708,-0.00553757839496272,0.00828074310357787,-0.00497264668948692,-0.0101228091343126,"MSL","AFR",-15.6149811026886,2.18114353812845,-15.6149811026886,2.18114353812845
"1950","HG03464",-0.0166456163237275,0.0330219735361104,0.00822070311498255,-0.00740197219796503,0.00734273439378779,-0.0168431378540818,0.0333480772014836,"MSL","AFR",-16.7060009799688,2.29641296721345,-16.7060009799688,2.29641296721345
"1951","HG03469",-0.0164287531699093,0.029936321085029,0.0114606092969895,-0.011113228037805,0.0096702511289927,0.0111994789316374,-0.00464070653585813,"MSL","AFR",-15.2589579581087,3.24935637012299,-15.2589579581087,3.24935637012299
"1952","HG03470",-0.0163272491985441,0.0300922765942104,0.00953657587433895,-0.00305818700129922,0.00145257783582058,0.0308644063206893,0.00208217765128416,"MSL","AFR",-15.4406675264649,2.84463164745499,-15.4406675264649,2.84463164745499
"1953","HG03472",-0.0166504185182089,0.0297911817604213,0.00923845476781823,-0.00795340845156131,0.00702983601335975,0.00331197199429495,-0.0163576872616246,"MSL","AFR",-15.1377898445963,2.72996358078968,-15.1377898445963,2.72996358078968
"1954","HG03473",-0.0164897261554992,0.0345348758465621,0.007581066587491,-0.00348532484051805,0.0111585680603491,-0.012151868405554,0.0154505088693043,"MSL","AFR",-17.5151570387776,2.11125288141307,-17.5151570387776,2.11125288141307
"1955","HG03476",-0.0164670286713613,0.0312863811502849,0.0104411831703163,-0.0112938263292897,0.00879530160418477,0.0265363730735942,0.000204433566548065,"MSL","AFR",-15.8884761260622,2.88841473859981,-15.8884761260622,2.88841473859981
"1956","HG03478",-0.0165653957423828,0.0305784291949246,0.0070616953503651,-0.00767536415745818,0.00595810933146272,-0.0158286885350091,0.0301461908341042,"MSL","AFR",-15.5403316519922,2.08437662200392,-15.5403316519922,2.08437662200392
"1957","HG03479",-0.0165956279397607,0.0315735418859881,0.00624892458779993,-0.00568490219403244,0.0082572121092576,-0.0088164484913113,-0.00118900875948035,"MSL","AFR",-16.0257934142264,1.86686428068248,-16.0257934142264,1.86686428068248
"1958","HG03484",-0.0163387641557489,0.0340306899356243,0.00638555067422271,-0.00420106051815547,0.00897603439922185,-0.0149172793116564,0.0102281344091155,"MSL","AFR",-17.3785449016054,1.93150362169752,-17.3785449016054,1.93150362169752
"1959","HG03485",-0.0166031029023978,0.0326764278371278,0.0112565470990232,-0.00411715698582975,0.00383520919007825,0.0163614879794862,-0.0113257793181016,"MSL","AFR",-16.5867156335025,3.16932510615767,-16.5867156335025,3.16932510615767
"1960","HG03488",-0.0169350639785862,-0.00953192631710058,-0.0219383662853435,-0.00244662899218836,0.0119290644597649,0.0346617091647316,0.0183377439913475,"PJL","SAS",5.06620261451375,-5.8913175731197,5.06620261451375,-5.8913175731197
"1961","HG03490",-0.0170944203430556,-0.00823892774037575,-0.025473264009886,-0.00727219040641739,0.0225681738432503,-0.0127608067582328,-0.0254324569296522,"PJL","SAS",4.45543414571722,-6.73204133962976,4.45543414571722,-6.73204133962976
"1962","HG03491",-0.0172762535091773,-0.00877800804117082,-0.0270189625182915,-0.00245878055274067,0.0241727410222027,0.0111842671004191,0.00305025294552915,"PJL","SAS",4.75458421195023,-7.04361667696022,4.75458421195023,-7.04361667696022
"1963","HG03499",-0.0166201999342265,0.0332277439307341,0.00733675636400768,-0.0066807989297811,0.0118330670870055,-0.0130151098218773,0.0196078418733785,"ESN","AFR",-16.8353979952847,2.12181673425971,-16.8353979952847,2.12181673425971
"1964","HG03511",-0.0167112771295872,0.0323953790436646,0.0080299482121649,-0.00758616831005039,0.00674681377048265,-0.00851349406911996,-0.00497869080920274,"ESN","AFR",-16.3529392144146,2.22270337440456,-16.3529392144146,2.22270337440456
"1965","HG03514",-0.0167477171248442,0.0328540080863964,0.00596208866292669,-0.00419962430279406,0.00954511825028624,-0.00754444537450275,-0.00226894587763241,"ESN","AFR",-16.610592042849,1.77975430408893,-16.610592042849,1.77975430408893
"1966","HG03515",-0.0163767059261692,0.0339521680040068,0.0113592693835755,-0.00425646397607621,0.00536701256526661,0.013074374456252,0.000313838153516787,"ESN","AFR",-17.3407691872833,3.26210996877641,-17.3407691872833,3.26210996877641
"1967","HG03517",-0.0164059591683177,0.0308159150550237,0.0118458910120051,-0.0072422305605686,0.00704673694046065,0.0133313104785921,0.0107415720137144,"ESN","AFR",-15.6447012065697,3.17067624380256,-15.6447012065697,3.17067624380256
"1968","HG03518",-0.0164153513461974,0.0295833120773218,0.00725232486710845,-0.00577122831960672,0.00429021612896578,0.0368687924522064,0.00671010792018748,"ESN","AFR",-15.1711002852008,2.3131746675947,-15.1711002852008,2.3131746675947
"1969","HG03520",-0.016608061586201,0.0331962195610002,0.00344922958752307,-0.0068103668158511,0.013122593853852,-0.0110370029218581,-0.0146179471128528,"ESN","AFR",-16.8729151300006,1.22010345631093,-16.8729151300006,1.22010345631093
"1970","HG03521",-0.0164709089312586,0.0312318100370889,0.00704799599610526,-0.00885876686742937,0.015559559711939,-0.0125473627243218,-0.00686728775765503,"ESN","AFR",-15.8672058710503,2.03688915933215,-15.8672058710503,2.03688915933215
"1971","HG03538",-0.0167332782072418,0.0270756979132392,0.00451721678352382,-0.00141128409019118,0.00894064989060993,-0.00779664397468374,-0.00264086287448144,"GWD","AFR",-13.700724864376,1.41410816504787,-13.700724864376,1.41410816504787
"1972","HG03539",-0.0165455680427507,0.0302305730696463,0.00993395397190943,-0.00200470060841869,0.00830075652277304,0.0090502149911555,0.0179736329017676,"GWD","AFR",-15.3664465367625,2.83410113007545,-15.3664465367625,2.83410113007545
"1973","HG03547",-0.0163440494018152,0.0307032574656327,0.0107278985688659,-0.00438796154408884,0.00296175474942586,0.0252346048616855,0.00684002248047602,"MSL","AFR",-15.7084545923941,3.08877898476064,-15.7084545923941,3.08877898476064
"1974","HG03548",-0.0164217848911527,0.0299473828122448,0.00805334464769538,0.00106496088662635,0.00970809163344462,0.0129739391768711,-0.00515330543540359,"MSL","AFR",-15.2938462862113,2.39487770071717,-15.2938462862113,2.39487770071717
"1975","HG03556",-0.0167366765516282,0.0320982145241788,0.0076897135696693,-0.00945249200651402,0.00237309076594808,-0.0155412529503333,-0.00226443851328723,"MSL","AFR",-16.2266148663681,2.19409908914384,-16.2266148663681,2.19409908914384
"1976","HG03557",-0.0167199236417296,0.0286982918398648,0.00817617103063117,-0.0067184439676414,0.0110576949530311,-0.00729948671893317,-0.0178853280805955,"MSL","AFR",-14.5514098239764,2.4443271189334,-14.5514098239764,2.4443271189334
"1977","HG03558",-0.0164434038198315,0.0325584012901155,0.00314722831026042,-0.00817604888401455,0.0133210587196062,-0.0140673393016703,0.0140543120445868,"MSL","AFR",-16.5917617390001,1.1083282650624,-16.5917617390001,1.1083282650624
"1978","HG03559",-0.0164194087403385,0.0312674508079237,0.00957603854961769,-0.00627447314696171,0.0147546408896958,0.0109442121476371,0.0167128643505421,"MSL","AFR",-15.877690848349,2.63132048099447,-15.877690848349,2.63132048099447
"1979","HG03563",-0.0166355771588242,0.0345074456873317,0.00773915930212205,-0.00402884760731543,0.0138729835711735,-0.00834147989385546,-0.0201804903601398,"MSL","AFR",-17.4842066258688,2.25436687427746,-17.4842066258688,2.25436687427746
"1980","HG03565",-0.0166961384581451,0.0307707414616235,0.00522797702262582,-0.00558951871144382,0.00811053254556461,-0.0115223372129755,-0.00162643520324785,"MSL","AFR",-15.6042360458128,1.65024277155159,-15.6042360458128,1.65024277155159
"1981","HG03567",-0.0166694088816569,0.0321139645035782,0.0106736241646831,-0.00359786045711548,0.00646120797177945,0.0117796168837575,0.00363469357159592,"MSL","AFR",-16.2952923645586,3.07238064740412,-16.2952923645586,3.07238064740412
"1982","HG03571",-0.0162941543025831,0.0315868502584209,0.00970979128024797,-0.00904648567365363,0.00568353346851457,0.0107838634141062,-0.00103056784064958,"MSL","AFR",-16.1209064261833,2.71890200014438,-16.1209064261833,2.71890200014438
"1983","HG03572",-0.0161606690592309,0.0323692388928061,0.00986827414003773,-0.00345221740953227,0.00169585845655013,0.0212271941577194,-0.0031128928276918,"MSL","AFR",-16.5893326170997,2.78425161355631,-16.5893326170997,2.78425161355631
"1984","HG03575",-0.0167092480728685,0.0320007953451046,0.00978237112378578,-0.00372864945648511,0.0113457682869385,0.00984876265283172,0.00510528746371727,"MSL","AFR",-16.1958620788462,2.79090330886345,-16.1958620788462,2.79090330886345
"1985","HG03577",-0.0163166538311792,0.0335199395660131,0.00634577524415201,-0.0132638613462169,0.0126296810168614,-0.00455409378648092,-0.0138521644806859,"MSL","AFR",-17.0987766638131,1.8895957137499,-17.0987766638131,1.8895957137499
"1986","HG03578",-0.016350639013195,0.0330003501876532,0.010990186107783,-0.000428808719843496,0.00954894788604256,0.0101682159318121,0.0182422901799579,"MSL","AFR",-16.8161274036843,3.05258582658808,-16.8161274036843,3.05258582658808
"1987","HG03583",-0.0165242732275849,0.0329672881782653,0.0108961451725258,-0.00254441643891657,0.00992314810910633,-0.0173405109514052,0.0102826051785554,"MSL","AFR",-16.7050617766386,2.96348094364166,-16.7050617766386,2.96348094364166
"1988","HG03585",-0.0170883569344453,-0.012267273035973,-0.0175641374029121,-0.00170461487685297,0.0182768972071508,0.0346106759607877,-0.00526215299975807,"BEB","SAS",6.33376374823358,-4.31995655603369,6.33376374823358,-4.31995655603369
"1989","HG03589",-0.0170750270995937,-0.0139251903923538,-0.0207229421061954,-0.0107070679975086,0.0245227143771973,0.0116109861957064,-0.0160916239961617,"BEB","SAS",7.2609179862144,-5.32149866344196,7.2609179862144,-5.32149866344196
"1990","HG03593",-0.0172002944789078,-0.0124316975910684,-0.0192073558838587,-0.00506087080455846,0.0247859918809403,0.010722403665574,-0.004547669083825,"BEB","SAS",6.5940492274615,-5.03362988716899,6.5940492274615,-5.03362988716899
"1991","HG03594",-0.017444983751839,-0.0127174900580084,-0.0245557926649181,-0.00956278715634404,0.0293278705076977,-0.0160767910016522,0.027447074359958,"BEB","SAS",6.79643331530815,-6.33153443825895,6.79643331530815,-6.33153443825895
"1992","HG03595",-0.0172479526652286,-0.0111200239450702,-0.0274941891154539,-0.0029099512701614,0.020651939234313,0.013355015406982,-0.0270738875425054,"BEB","SAS",5.95432898184188,-7.23482216546008,5.95432898184188,-7.23482216546008
"1993","HG03598",-0.0171908474119734,-0.0107617721952112,-0.0169590408575166,-0.00578138712070721,0.0152204225906084,0.00514073831987124,0.00876163379331306,"BEB","SAS",5.73619026149553,-4.46691764400448,5.73619026149553,-4.46691764400448
"1994","HG03600",-0.0169332155531489,-0.0127883911179758,-0.0341236861160389,-0.0102993691665773,0.0272663463235973,-0.00998500701309922,-0.00663376139140698,"BEB","SAS",6.65917357261438,-8.8820263392405,6.65917357261438,-8.8820263392405
"1995","HG03603",-0.016976951517931,-0.0121701366830373,-0.02835042251111,-0.00921678329179672,0.0285715481423579,-0.00790114917893875,-0.0269599432639008,"BEB","SAS",6.30765674104643,-7.23372176595232,6.30765674104643,-7.23372176595232
"1996","HG03604",-0.0170902537022532,-0.0115535752039234,-0.0259630437504381,-0.00485502609970119,0.0297939174057071,0.0109715005063429,0.00032924719777584,"BEB","SAS",6.03170909348797,-6.60406575604678,6.03170909348797,-6.60406575604678
"1997","HG03607",-0.0171423733978204,-0.010597011632413,-0.0238449924793774,-0.00880329597652578,0.0216219007911307,-0.0138981856970456,0.0188483046066702,"BEB","SAS",5.61717662259373,-6.1949750733559,5.61717662259373,-6.1949750733559
"1998","HG03611",-0.0171270267939967,-0.00904157728739836,-0.0229458241355945,-0.00923972319576244,0.0239707442062026,-0.0138942557988441,-0.0333269934965037,"BEB","SAS",4.85274648463284,-6.01383327828444,4.85274648463284,-6.01383327828444
"1999","HG03615",-0.0173410395986154,-0.0105445717342428,-0.0205498352092519,-0.00753623685386342,0.0236344960210101,0.0102494419953727,0.00915486283093085,"BEB","SAS",5.69738318255188,-5.40413372305175,5.69738318255188,-5.40413372305175
"2000","HG03616",-0.0171544750154216,-0.0113539551190837,-0.024257566541626,-0.00755909650129059,0.0302888047467058,-0.0103326365081692,-0.0243761141772518,"BEB","SAS",5.99451077392009,-6.23835135367967,5.99451077392009,-6.23835135367967
"2001","HG03619",-0.0168494668596147,-0.00951908091993164,-0.0201891165601713,-0.00252106917387073,0.0181896696453376,0.00741487677385611,0.0280134891984977,"PJL","SAS",5.05546841010534,-5.47536148469116,5.05546841010534,-5.47536148469116
"2002","HG03624",-0.0170138512865773,-0.00961574105080666,-0.0268909528096455,-0.00131423152614438,0.0145492167669786,0.00929303420987917,0.00377674567281722,"PJL","SAS",5.10604329207754,-7.11008278837364,5.10604329207754,-7.11008278837364
"2003","HG03625",-0.0169147745202352,-0.0054164808853528,-0.0270116743629821,-0.00691334812734104,0.0163030433181967,-0.0173327664869459,-0.0106275709594374,"PJL","SAS",2.97465550844814,-7.19818664204677,2.97465550844814,-7.19818664204677
"2004","HG03629",-0.0167312554282635,-0.00957178758725466,-0.0232003189829904,-0.00335507054767359,0.0112234335654512,0.0332464444538916,0.0234524235371537,"PJL","SAS",4.93749998219255,-6.0633672872352,4.93749998219255,-6.0633672872352
"2005","HG03631",-0.0169153345970676,-0.00800497323105136,-0.027676854165977,0.00263230412248459,0.0293812651321299,-0.0155124712589406,0.0260621770956515,"PJL","SAS",4.25170372434712,-7.25817042526011,4.25170372434712,-7.25817042526011
"2006","HG03634",-0.0168869125585462,-0.00954985267072433,-0.0236686669145421,-0.00887242698524447,0.0189397721079783,0.010178780964471,0.0223134974056241,"PJL","SAS",5.0089148375001,-6.19875141499267,5.0089148375001,-6.19875141499267
